,Unnamed: 0,address,Total Score,UST_DEPOSITED
2019,235388,terra1c0yxx3r5p3s2nqyc02mnqqwgz5lsme80actvka,12,3453.0
2020,235577,terra1c29cwrgqk5vpc36cdwqswu4fvcdu4ktxsppzkl,26,8.0
2021,235804,terra1c2lh4gwpwyjaq7dypmllzz3wypm0z26w6wzepd,25,397.0
2022,235998,terra1c2v7v5ah8jm77yd0qajvszchysut3rdzud5q9j,25,10.0
2023,236313,terra1c3cpqex45y82jzvphy30umdvjs2q5r33xzg4vj,17,40.0
2024,236557,terra1c3nheuru0lsp24f427jt8rzdauhp0etfxrhtv6,27,30.0
2025,236710,terra1c3u9fmwxsn9mga2kcl4lzqx3gtf605rlpm5y4u,7,155.0
2026,237633,terra1c54nscj92rkcarfe2txlp9r55ukkngrjg55dn7,7,22.0
2027,237741,terra1c59nz6zrw0898g9h9sv9rmugp47sgy2vses4hn,25,20.0
2028,238076,terra1c5r6nm880tm3su29767zg08yuxr7ynlnevs3y2,5,43.0
2029,238203,terra1c5x7rw9hja64vjllpdzs4cvf9cas8t08er8wn0,5,24.0
2030,238277,terra1c60dcq57uc3l9t30tpujuwdh9rhxm4jgrjma87,22,59.0
2031,238346,terra1c63ynuf2plz36j8tkxd0m0pasyufcvhjgxh2tg,30,360.0
2032,238441,terra1c67ew2j5kwuv2wmc08nqrsumasl58u6fhkmpmy,18,20.0
2033,238443,terra1c67hv0hvgwt42w0mcc4hkkuurf0c8euc4lzgzk,26,576.0
2034,238594,terra1c6ehtcq7kw7xpt5qv4wje0vwk6scj8350stdn2,24,36.0
2035,238707,terra1c6ktwlltxqsqwt4nnxxzmsm3z07kcyxtfs4m4h,5,64.0
2036,238733,terra1c6m2zwh3pedn3s89z7wvhh8q6gwskfwatvkwxy,21,18.0
2037,238975,terra1c6xjs4h3wrugmkrv752arvxeyhmahxw66hqd2d,25,8.01
2038,239289,terra1c7ep447tw62a5wj3dzgqennhr9nha79chxatdf,4,16.0
2039,239472,terra1c7nt6c30akf4987sxqwdjymwn63yu5gt5lpfzn,19,58.0
2040,240060,terra1c8flxmm803de3zqtpymhzdk6cu3lj4nahpjgqs,24,312.0
2041,240124,terra1c8jqdea0nqrvjd7nfg3vfy4shc7lxamgcx4fug,23,50.0
2042,240309,terra1c8skktfmezezyvkju86wfs7420xvp2haf30zyl,4,80.0
2043,240407,terra1c8wxaznskk2nqzau0ydaw3w40p2ke7tyrngdvp,30,120.0
2044,240516,terra1c93hp2n6y4clunvme04dl4m7awsytf0s0zej9p,7,55.0
2045,240609,terra1c97m5hml2txvu5ggt0dvtrcqyuwplm029acy3a,16,160.0
2046,240711,terra1c9cr0etfmgfs7nmemzwskwc9qy03cjv09djhp7,14,12.0
2047,240852,terra1c9ju4scdnqyzg6238ds4nsu6lhzz6ukd8qvkr9,30,12.0
2048,240985,terra1c9pzwatzh60fa5p8qskagsjyxjgx6kmm3ps4mu,4,214.0
2049,241005,terra1c9qum9hqtrj9qau7vrnwhaf0m0rkmnde2fhy4f,5,129.0
2050,241130,terra1c9vqqlurks89d97es240l7erysq4sm77897x8l,11,200.0
2051,241135,terra1c9w45gtsnapt46n8zy42lwlpta48878u2dffp7,24,61.0
2052,241160,terra1c9x93zfy65clth0ueuwgpq9ewh5e4tjzrj5n2t,4,11.0
2053,241363,terra1ca6ug5hr77uatmk4x92fc7nxhqud7we4qgn785,10,158.0
2054,241400,terra1ca8jm0cd3vrmqyxay9jureflgfssck5e8ppd2r,3,56.97
2055,241568,terra1cagyv85vgyg472j3vt789uxsznsng453wrk3ls,2,250.0
2056,241610,terra1cak0ux4mgl7ujpklqtkmpkjt50aw4z8jwumgn0,6,28.0
2057,241634,terra1cal4edakea6st6yqd67xjfxwsh2gzjghnkmfmc,19,8.0
2058,241748,terra1cardnznmgxkveucmwqa4v76t7u3d8h8ldnevxh,30,28.0
2059,241784,terra1cat3fdjs8jtxu8nhrt9yaaz2pgu3d94smmyld7,22,21.0
2060,241952,terra1cc0g03k45yzzk4j780d46x967mlvfvep9v49cs,25,248.0
2061,241968,terra1cc0ya5rtj7xtz6kq4ka9wzlyea4g808r5ye6pn,19,75.9
2062,242018,terra1cc465wrms0xuwjcregex33ejteakj0mw0vqwe8,2,1484.11
2063,242067,terra1cc6l3mqtjry0x8ke3zax7jlf9fy2fkwyc84ftw,20,24.0
2064,242099,terra1cc88zcmwzdgd2udd5q73lly3a0m7hshgd5ucak,27,25.0
2065,242398,terra1ccn0c6at32uf59st5axkgdr54j938ey5rp9xrc,21,16.0
2066,242591,terra1ccvy3vqyuazptzta56paerl3er6k779pvw2nc3,7,403.0
2067,242610,terra1ccwfhyaawxfej4dxwkys4tnvlwf7s49gd2teae,12,10.0
2068,242667,terra1ccyjd88snuhwt5wmc0ez7d7vsvd3z9f7w4uuh5,30,36.0
2069,242712,terra1cd0rng6capx6gga6vxwjurvhzrmv4e48us3ysk,2,54.49
2070,242725,terra1cd2av57svg933zf3mzv97q3lpvgtk69pjlsy3p,23,172.0
2071,242817,terra1cd5zs7uyz9fsa0d6v3cvmv9xtg2r56fe4lumze,20,418.0
2072,242997,terra1cdefmhm4wwez24r42fswgm9ea0y5zhnyq7vwfr,21,19.0
2073,243313,terra1cdu7fwwkyqv33uzx60sg8rdtzn3jmx4kpzjete,18,190.02
2074,243362,terra1cdw5zqfplxatxvu7zz4mfzhnm6e5a7gr63hwkh,13,163.0
2075,243582,terra1ce5zelqxpzu0l2jewasw5ulyxgrujszm2x7hfa,16,31.0
2076,243872,terra1cek6zrq0lx0khzj4gq9mejmdg4rjdul39gwsas,6,323.05
2077,244025,terra1ces6akks7culrg7374cfxd8ws7smhm3jhcd207,30,175.0
2078,244102,terra1cevg4ctld78xldnlsa87ypdl6kpprffgpqe0k2,7,22.0
2079,244159,terra1ceyf644es9makad87fwp9kdzjhzdzwhwm37337,30,38.0
2080,244622,terra1cfllcr0kh9w7aryacvk6zsearuyuyyyg0zfzz3,7,88.0
2081,244741,terra1cfsg3var470dj9w26w929fcnrl8f7ee624ays5,7,22.0
2082,244823,terra1cfw3pf4n42vq4crsj3jn22qj3sk8rp8x2caagk,15,9.0
2083,244905,terra1cfzey9p5n4uf7cpfnjtnn4vlw4tahec5rxwcuw,21,20.0
2084,245027,terra1cg6224dekkke3yelvj43psl3qstkwp938l224q,24,185.69
2085,245106,terra1cg8n2fmz6kwkpp5cqe75ccnl4gec484ckdvurz,21,8.0
2086,245131,terra1cg9q7x9y3k5qyvgcut9vxszfwlz2glnlugqwh0,25,615.1
2087,245273,terra1cggquluezd3h3f8ufl6knfnzq062fe9x0sccmt,20,33.0
2088,245591,terra1cgvvr7jz4af4k7h4v9gtdq7kpkkpdnscr4p5vx,19,3299.0
2089,245863,terra1ch96zj9eh0jaes89vkef9f5rg0xhhnw93p7p99,5,203.33
2090,245883,terra1cha68lxnz4m92887cs9l5dv2ug96wtrmr32t42,10,3303.0
2091,246009,terra1chgajhx5c66mzl7nd55cj6h0344qm3jg0ttnz8,30,100.0
2092,246263,terra1chrvjaepamdh2j35zdlvr29aqmzj29gy0f3e59,16,351.0
2093,246274,terra1chs7sjjjwuudrnetdeshvsvz636a6x2au3durl,26,251.0
2094,246337,terra1churpx889nhz6jegup7uj0tkcreazqnqvztffr,2,55.95
2095,246430,terra1chz4tk2duhxfu3pjkkng03elvawermc0vxzv3c,28,44.0
2096,246615,terra1cj7mnqc37v79rmnlwfzus9hwlq5evpdg5wrqln,4,312.18
2097,246816,terra1cjjy53yuarrck4z84ka2qme4stycjmjel5dv7j,29,103.0
2098,246913,terra1cjpfejqnm2p3h2hey7jre850zd6r2ehh7vxy5f,13,76.0
2099,246972,terra1cjs7eykzyte6d543svyml9s69d3fc8wqlgldxl,25,24.0
2100,247017,terra1cju0h25vuz8wwx67gcnlh8srh5dzl5dhws896r,4,145.0
2101,247048,terra1cjvjwtedmypr9ujrrlmtlvtd5psf0m6dj07l26,9,583.0
2102,247075,terra1cjwsjx2xa2q335dfnpw8vatmz2hgpqxht0kcq6,2,1307.07
2103,247330,terra1ck8e5xcg0f67w7ms2g26lk5qtax86swjhhencl,3,44.0
2104,247448,terra1ckevhgy9l53zgd6k98gs7n3jw4680echz9l3jj,10,96.04
2105,247556,terra1ckkmyfsga6khqcl6sy9ncdxjs279ektx59py3c,23,8.0
2106,247621,terra1cknhng7nqlpwpmtvr046ndfnxcdqhu65hnw962,16,14.0
2107,247659,terra1ckqcfeqx8qfjjcwwlvlr5pr4dcl02qm8wr0yp3,15,8.0
2108,247712,terra1cktfmhr44jztxj8dnfup8c6ul86z9ss04460xx,4,38.0
2109,247929,terra1cl4nu60zqn64zpky4gf68gghsfs74amu9xqa4w,7,251.0
2110,247953,terra1cl5j0wdl8f88zs9kwz23ksfrukcpsngh5026l2,27,16.0
2111,248079,terra1clc6eng5xuldlhh24ahc6r84y6jgh5vvqz98sf,10,43.0
2112,248267,terra1cljwkmj8ssaj0qudszeqcfkhat26mv4amtmgvd,28,652.0
2113,248572,terra1clxr28gkukjnykh85sapvgp8scsr3gegz3gl0q,10,8.0
2114,248678,terra1cm3pavsswhswswhvezv2u8eudwf8grx5hwr2k4,30,190.0
2115,248978,terra1cmj9phxgsp7g9awj8gujycrwxxkuf6h2jjga28,22,8.0
2116,248990,terra1cmjvd2yephg4x7lwk8wm7vxzvx8uxvfswr8zr9,2,105.57
2117,249024,terra1cml5mmsdh674943psrlvsxva3qxrc4qapq8t33,30,2829.46
2118,249225,terra1cmvcgz80pdtc6p0nylqnc6ljhshkwh7qw3cgqz,10,116.0
2119,249245,terra1cmvy2d59zgfy63mcj6kkk8k5hkuwe0aakqje29,9,732.5300000000001
2120,249258,terra1cmwjtpau26j089c0ppspnphstxk23fq728smmn,7,8.0
2121,249441,terra1cn5e72vugj77ws3d9njumjjk20g79r235kd8ug,19,78.0
2122,249479,terra1cn70sru5ut70rgr8trq9q7kjqtkcuefsgfzg36,30,221.0
2123,249619,terra1cng9l3ysjnql6nd466kvprhuvu99jasgt6x7ee,2,99.0
2124,249753,terra1cnmgn0w58p25d7l8erwwarlrw0xqxusyw3yp0p,17,16.0
2125,249761,terra1cnmnj9p0qze78sc6hjrypn2lw5pgf4knyqzjn6,7,1473.0
2126,249905,terra1cnutpunn2vdvu9c6jfvej2dkxn8snqz9s8drr8,25,8.0
2127,249972,terra1cnxwnf4u8cdt23g5hc9zyyjuxmxt2pkwhyelj9,27,2226.0
2128,250025,terra1cp00yyx6yedc2tkeymf833d6gcyegawevm03qm,7,168.0
2129,250189,terra1cp7fdj9w0fsjtv30cgrpkgmazqlqgd9fze4uhr,22,610.0
2130,250190,terra1cp7gye3pr8qg8eu933qj6lnscnnt88plj4skps,3,59.0
2131,250411,terra1cpjepzcc9ewh8qhqy246cugm57ku4dsuqh6hyp,10,840.0
2132,250490,terra1cpmhprd06gyfz2stnmzxcc9lc44wluf50vrhrr,2,1366.92
2133,250556,terra1cpqtdwrml6utfqaxf03rn74xdajkflacq38ylx,6,128.0
2134,251120,terra1cqk7jkdsdv54glf89n7dns75mewf78xzzpaecj,10,37.980000000000004
2135,251301,terra1cqt8zpeyd2l5n3aqf52f2gj8p0q4pzlhctnf3x,27,59.0
2136,251372,terra1cqwt2xaa2dac4talk0f43v6arvf7ldw9d6asw2,17,212.0
2137,251564,terra1cr57p67sapa5j3adp6jlcqwweuyj6hamwpysvs,30,20.0
2138,251639,terra1cr8tzr7vrjs0ewt50j3w3uv6r707spgc7lfcke,2,186.0
2139,251670,terra1cra3lj8zu3xtkyt2z6jh4njt5rftr9ujt6vj3e,21,8.0
2140,251804,terra1crgmcqgfz44uzcg49amg0r2f3tdn0a8680hca9,13,8.0
2141,251933,terra1crn6y3a6gzeduppzpkzgmv27vslmwhqyckp8lx,8,40.0
2142,251945,terra1crnu0qpdqamaulrh3g4wayzq0f0gma3tr4ggse,24,43.0
2143,251946,terra1crnxt44f8v8xn2y6rm8ks4pqnznw2eldslj0ah,19,8.0
2144,252030,terra1crslhdg5nr475dknp0ja0wss53zgqjy56c0amu,22,8.0
2145,252076,terra1crumpp97t6qsl7dku7s5nrf0uxfxh8lyyftcvm,25,20.0
2146,252114,terra1crwjca5pey9p3rfrref7akhlj97nv5hqv89u9d,30,618.0
2147,252129,terra1crx2tcjaxs02xts2cwyh03vtx7jgtplunmmyty,14,26.0
2148,252203,terra1cs0mnxdlf98axtmatwzqhd8hz7nsg4ma2yzqjn,23,26.689999999999998
2149,252227,terra1cs3gsycdjsaht9vtwlanzr0heyjlvplwalj33v,22,100.0
2150,252270,terra1cs5dz5ndummjrjrhra5fg5pm7eqrl2k5rcw9ef,16,605.0
2151,252453,terra1csfa9jlrvl6x28hwpyqk8wzlt684pstmtrfz2c,20,100.0
2152,252488,terra1csh79va6t5g3pk8a7t56uenrmvthq5d2yhj7px,2,69.0
2153,252528,terra1csk8qkktl2d32p6svc5l43luh5ql68062x7tnl,14,8.0
2154,252565,terra1csldaz2w6qrgh0fh0xlav7p8dah78hlfzsydn4,4,1414.0
2155,252772,terra1csvugvyu35jd6nnc0xzgh60dljzgmjxu9r9zxd,8,5950.0
2156,252818,terra1csxqptsve542l3d37gftnud40xyflwqg7lrvy6,23,228.0
2157,252966,terra1ct5n2r6jtjyljxznv2xf7nxq7up2gn5tlzklkf,11,56.0
2158,253006,terra1ct7lv8x2v7s6tta75fsjfr0t84dnpsdqprjntd,1,170.97000000000003
2159,253268,terra1ctjmj02xhadlft060jx049slz95pdftkeskvlc,4,310.88
2160,253370,terra1ctpgupfcd0tcewpk08kn74yyhhlxwg4l8dt9qf,1,16.0
2161,253468,terra1cttph6djdgfwff34mq2m9ddfp66v6y2a3teduk,11,8.0
2162,253475,terra1ctu60zkrwh69yjr0aag5trtcl6exn2cdrpnhlx,2,82.49000000000001
2163,253478,terra1ctu8z8nnc7jv4n5mtd48ptrdwr6ljgrc0zvnkz,8,155.0
2164,253586,terra1cty9uemv6wxz52txhnjl9xymq3wlu6hpz325j3,7,225.0
2165,253827,terra1cua8afc4ztas003p4n9p4hnjfqhf09pax77cce,10,8.0
2166,253932,terra1cug83napuhwc869ncwcfmpnrnser9axnfpzd2y,29,22.0
2167,253944,terra1cugykexy3x6fzpumg8zu53sqr86la8jy7te0q6,23,48.0
2168,253971,terra1cuhxj0u2ge40ax5267tre9jm9uljvd2fcqrkzu,4,156.0
2169,254290,terra1cuxhwwdffyw4guu9sue3gjceravmhpux6pqvlh,1,8.0
2170,254428,terra1cv4sttgrumtmwtr7v8mp46e2zqk2hfddduct32,28,8.0
2171,254437,terra1cv54p8mag06f2dpqxx20t7eca2a9t4nrp5qect,14,26.0
2172,254593,terra1cvcp97xn9rx6agz5n02j9s2yl9s2jr80a8j6vz,2,526.0
2173,254709,terra1cvj6ewk68764pq8gdptjgrzpl9xeeghgt0lrc9,2,1437.9499999999998
2174,254780,terra1cvmzqn2rzgs46xazz0nw69cvy0tqyxtts7nffj,30,156.0
2175,254793,terra1cvnjt62h0y8rshe0xawa97k06ehlwpmftndfv2,6,8.1
2176,255334,terra1cwehlyxaz59n3kyfcqwyecax4qwxgmrm8ww97g,9,24.0
2177,255347,terra1cwf7jwpe9s4ctg8jny6aeayqhz6qclhalgur83,2,207.0
2178,255436,terra1cwk4s0jtvt69mawaqsay2a9h20cgqd9h5c2qgk,14,164.0
2179,255478,terra1cwlqkh2vm6jv4kzu40cxxf5jt2g364g6aq2psz,24,136.0
2180,255688,terra1cwv0xfty4c3hm766qsdr7phe0g2wu2a76c0l4v,1,17.0
2181,255754,terra1cwxv5rxj9qvuqy67775t7vnynks8gw5jpehnam,14,160.0
2182,256024,terra1cxckz8mcg4ftlawjd6q7rtk7eups7s33uxau83,17,9.0
2183,256074,terra1cxeng8q9z08hrweaf6tfd0xsl7s3mkpg9vatzk,2,203.85
2184,256269,terra1cxnt0ygtntq6p4qy8ysh22s9un59hsy3dg8nzk,17,257.0
2185,256273,terra1cxnz4xhja952qjx2j7x3unjvzgg803f8c9d0v4,11,40.0
2186,256304,terra1cxqh750sa0uztgw7mrzn88quq5zk82kupagcgc,20,256.0
2187,256328,terra1cxrnpekr2srmn3mqt5cxwqey8m3y7vdkjy9uq8,3,104.0
2188,256336,terra1cxryvyja4d90a0jlt2m4zt79x0cpsge8xu7lzl,15,184.0
2189,256369,terra1cxt86dal8zn6p26zue6v7t6a82qfuyfjkemp9d,23,6821.0
2190,256436,terra1cxwlk06d36ej69w0pqsfkecxvtmr57nars4kxq,16,8.0
2191,256554,terra1cy2n7khrxvw3az3jhdjv3lwe9gy0gnu2gzh5ph,19,19.0
2192,256755,terra1cycjxpe6fje8a58pp45n8x04t9x8ekf7j62slq,27,165.0
2193,257231,terra1cyyeyk5fzju00yf73wq9x5fyvlsnkz0f5huvcu,11,10.0
2194,257271,terra1cyzlqltfjfj80t5t3rhm2cwrkptd5m6lzuvnkc,11,53.0
2195,257323,terra1cz2ftggv0n72l9jk3d2gj327dmzae0jengwwwl,30,441.0
2196,257511,terra1czaf8l7j730400gq7lv9t047a4f0trz06x9m4d,5,275.0
2197,257657,terra1czj5ds6hxuuwhqvelcgmztdytxnnmvvrfcphlr,30,3202.0
2198,257786,terra1czq9df4fgryqp3cglz6y556tuuqrlxetrqtwv7,13,16.0
2199,257920,terra1czvpauej5xdxx9g39yjjh7nhqwyh6j0r757h87,30,275.0
2200,258088,terra1d03ppywn369qzajeuqs0dge29rchxteaqasn75,21,1767.0
2201,258130,terra1d05m5krl3wzwmapyawdv959dac423cyjdyvgdh,11,339.0
2202,258348,terra1d0g4fwh5acjz6kysxdynx3266qt09x99v9v204,2,241.0
2203,258431,terra1d0kg7a57k3m7z400wzt27hteheevxhx2g3qh3m,10,742.0
2204,258553,terra1d0r2pg738c6u3l4jrjsgw7w7xlxkp7fcqeek0g,30,8.0
2205,259054,terra1d2egk4wymzu5ae7xrlwsan6455c8zzr5gjcuut,21,26.0
2206,259076,terra1d2ffgn8vcmrdj0jfen4y9d3nxh84atlm8hqc2z,24,8.0
2207,259121,terra1d2hmfxjf6j4l5fn36u63wr4qf6ah2cr4n02c50,5,204.0
2208,259213,terra1d2munkhm7875az4ckaaych8tw9agxp749tnag8,2,695.8699999999999
2209,259412,terra1d2veavs059dwtxl8z3wfl24hrlxzevw8ersrlk,7,360.0
2210,259422,terra1d2vs5ad8jeknh9qk3we2xr37szq2676tad7u4r,16,13.0
2211,259455,terra1d2x8xcmm9cm9slnaxk7cdxh0fuykc5dkpagu8r,27,577.0
2212,259560,terra1d32ur49s9yxvu342n6ul7z55l3wh9gnjq5d36k,21,589.0
2213,259566,terra1d336djrz882xeu2pcqhcdfkza6qx24r5vs333x,8,26.0
2214,259966,terra1d3p37v7z8fglulydwuqm28xd96j9hnkz8nwn5h,27,1200.0
2215,260129,terra1d3vv03sghfj9lyjrwn76a5kla085mn8wl22jl7,30,105.0
2216,260225,terra1d3zx4plcr5p2re0q6gp6zpcc2t2h5p0zf7mc7c,22,1240.0
2217,260237,terra1d40dj2gm4a8f4w5y8d9hz4qffwrfl6t8lnazyd,14,100.0
2218,260641,terra1d4lc8xvq6k5382ws7p2upjfztdmhqr378kdyqa,25,1468.0
2219,261057,terra1d54u6s9t7mgmagnjn38w5l8laal799fd47nl3v,17,58.0
2220,261264,terra1d5ejfy2jrxsfyx5k6025f009az63al7snfy32x,4,105.1
2221,261353,terra1d5jnyuecumwrdkum47sn7za2e3k2jppkgl24gt,9,117.0
2222,261863,terra1d69gs7mcldt07xryevs5mhva5ps3zzsnqpqrc8,9,8.0
2223,261914,terra1d6chtnpn55fch94hupshmm5n6pnrvhj24fymm2,3,104.0
2224,262221,terra1d6t3j5cxn6ythcwh89jx8lklhyhnsp5qkngz74,27,199.0
2225,262250,terra1d6u3xf3kkagx505uzsege8y5dfsl6a47jsenfk,24,36.0
2226,262271,terra1d6v6e4cc9syeq4nyxk0dfvx2g87vsl25y0all0,4,40.0
2227,262375,terra1d70703eg7qnredg9u9gnwhzm58lzh2e4zhcer7,2,191.54
2228,262437,terra1d73sts94x5ukjl4z97ynqu809snxcqp47w48fe,27,8.0
2229,262448,terra1d749vd3t225hwpdtzs30a9qc757m6ad0rwzpgd,11,1039.0
2230,262692,terra1d7fvc0rl0ru8aa4xft4m0hg349srrmgrfccff7,30,4600.0
2231,262889,terra1d7qdyhnf8vh8q5y80rzw29eq9dlyumjharzaum,24,88.0
2232,263274,terra1d889ykumexm4g5m4leqsu0gcydtuq0z56pf2gr,11,16.21
2233,263298,terra1d89mhrfxjvs7vrs6xw3cuh3s70ykx9s9vc36pt,30,63.0
2234,263338,terra1d8c2kxnkfw55y99kcgj0rcjyurcx854jwhc05v,3,20.0
2235,263458,terra1d8gqzw5uq7tgfzme8m8n6twslqhapnnezhz2y5,19,190.0
2236,263797,terra1d8ygrs9k9h9sfuz48le3vjp667y26kyu32j3z3,2,96.0
2237,263867,terra1d9253kvnuwa3v6wyg5ngxyp2cwds6msla6gyhe,1,22.0
2238,263887,terra1d92rkzuushy3fkve2x3lljjffw4r82j9arqnxw,30,91.0
2239,264174,terra1d9fqzrsk3s75twckhjqkuy6ctcadpe053a06at,25,200.0
2240,264706,terra1da4rrxf439ms4kxm5yg8mstzsc30hczlphek3w,7,8.08
2241,264742,terra1da6da5xu5ms4llkp0a352m2lh93xtkw68uf2cx,9,98.30000000000001
2242,264745,terra1da6fu6mm5h54yd936rfn7nq0mjrtfslu4u25wy,24,36.0
2243,264760,terra1da74m9k42tr6tppef8q57jcmun9xurj9t7h3ug,22,28.0
2244,265055,terra1dam2azx79xduz6y74xzgqstslgfv4gm3p476kh,27,34.0
2245,265352,terra1dc2cyk9w39lya3d2cj8phpw8jkwde4lu2ucdfc,14,212.0
2246,265400,terra1dc4ly8x3890z4f9mg7nqfzkzg2qgq4k2h9qsav,16,10.0
2247,265495,terra1dc9ac2g82ey3vauwk4xzwc3kxz7sz0g28x4q73,19,10.0
2248,266069,terra1dd2qq5mgas3kvummrlv8khmys6xrpuctwndsnx,13,8.0
2249,266123,terra1dd567xgkvpqgsll5ke9mje0drhczkwmcsa7l2y,16,8.0
2250,266170,terra1dd72e2ks06v2ww7x6fa97k9v8erlsx7mruk3hc,14,10.0
2251,266322,terra1ddf3eze5htsqutn4s7tjlqd0f464lh5r9se372,6,28.43
2252,266459,terra1ddlxy9kft36s6uz0m7cjgh5kqqkmzed2s0p00e,24,70.0
2253,267004,terra1dedcwr9nj2am6jmhvp6klnl0w7lc025tpek4hy,25,652.01
2254,267110,terra1dehvmpnwr2h0k20ep4xh67zz7qlupzul8lmrlt,25,228.0
2255,267115,terra1dej2rmsrnh0mkxcumj523cn6g05k80twx62rkc,14,32.0
2256,267274,terra1derjmpv3yq0ge6u7tvx7lt6k6w75jennngmrle,4,1000.0
2257,267381,terra1dewf0xn9cf2p8c43450klxf2p3sqvze5t6fxk6,14,10.0
2258,267396,terra1dex74xxnygpl3y2h08xq55vz47829eqzpr0qes,21,208.0
2259,267441,terra1deywm07658h2vusmnuaml5maf5clcr000zrvxx,2,103.0
2260,267717,terra1dfclg4qn5339tjetx7ut3dnasc0d8nqytpaz2z,24,210.0
2261,267864,terra1dfkf9xalf4twnwze55netjpdl26q9yq7xdxhke,27,81.0
2262,268158,terra1dfztl2hyg24gmdkjweahu4wdue4tuuu5v7mf7c,7,116.0
2263,268378,terra1dga5jtxf6pv8pp7yy8uq8ejhupcng9d0pw0hr5,6,102.0
2264,268399,terra1dgc28slhraf6qgvgac28xwr5urwmkv6tk6wmtx,24,820.0
2265,268447,terra1dgek65ypnpmt6lrx44l68j79rzl4masyea79z3,21,41.769999999999996
2266,268545,terra1dgkhy4th5gwtjna5qhljvc02uk7kzx4xfwp25r,22,29.0
2267,268593,terra1dgn33afd682z53j26dgjgn2p7lcwxgzzgkg9t5,11,9.0
2268,268631,terra1dgpk0yp4etgljr5y0m9938w4vsftyhcdw4efsq,4,44.0
2269,268751,terra1dgu9cv08z2hwv4pqfn5e2ncvqrhjgcxjjxl7cd,3,8.0
2270,268790,terra1dgvrrmnwdxtnlp3kyr2p5rhjhamq4ynpcytjfd,2,155.77
2271,268849,terra1dgynunrtyq3dfk4k5qsjrrn4w0wnsh8qjrrnxk,24,54.0
2272,268857,terra1dgysywfafkfvkumrmcaxvgsup5h3rnwk3j2r8y,2,198.5
2273,269066,terra1dha0256a5lkhhg2p309jvypmq3w55z82rjxzyd,23,651.99999
2274,269098,terra1dhcl3j0wgfccdl4prxyvf7rfpzq2czaf5uyqzd,7,16.0
2275,269137,terra1dhejuzyp04zlfpyek9uflmj5jyyvrxd37nas7m,4,989.6000000000001
2276,269160,terra1dhfc6qpdsyjkvrr0faaja8y84h4zpwdz4s49zx,14,500.0
2277,269163,terra1dhfdmumkeh533jfzy62hupnlgtd4ex88cnf0x8,21,184.0
2278,269225,terra1dhhtcywyl25up3fx9gpfhukzkvw0ezmq65vagk,18,5319.0
2279,269466,terra1dhvhv95ghcu2nne8xxx6xsw82scmyhdcm7ryz8,21,193.0
2280,269541,terra1dhzn3ues0f0qrxw8tzk94udfzwucs5nf2v8972,21,434.25
2281,269585,terra1dj2mc78tldvaa3elqsx54ylgy35w62z4994z8z,14,11.0
2282,269966,terra1djm3t699m3dlqja2xnycx20tc0sx04wcs9u970,2,49.0
2283,270062,terra1djrjs0fff368sx6vfzghftmlm5eejz08p23yl6,17,136.0
2284,270075,terra1djry9de6g03afe4483cqtm7xkc7hsm5pejka8y,2,320.82
2285,270094,terra1djsvjeylpgu9x6x8p6362fuc9fgptng4ckayth,27,135.0
2286,270178,terra1djwlz4qwyjr2f85trjfuzav53nsu2degdjdc39,27,32.0
2287,270214,terra1djyekcjnrq30rg5wgg2c2pf3cqrw50ynns3mdc,2,163.0
2288,270220,terra1djyrqvw650phplyheerervfjfrmjukstnxw9vl,4,811.5
2289,270238,terra1dk0env04s8g0sse0cz4ws238fe9h58z6rfkyl5,26,300.0
2290,270465,terra1dkaqje55sw5rq8npdxdf7p9zkhjr307ckk9d28,21,4214.0
2291,270515,terra1dkdlhq4age0qpl5xcmdxmgnsddwd6wv77h3s47,28,659.0
2292,270600,terra1dkhv0ngcyzn998c6k0c824jdptau85zumwd29m,27,703.0
2293,270727,terra1dkp9x0me0jku0ndncx60g93hq3c3deax4vgsey,4,40.0
2294,270819,terra1dkt73n6a927j05yp9al5j039rsyzupk9l7pqe9,28,168.0
2295,270882,terra1dkw8wwgzx8xqyttmvl9cdqjc2qkqxkpgsfmh88,11,8.0
2296,270950,terra1dkzyheeygpdq6ysfaj54r3psdenmuhchtjnrvx,28,18.0
2297,271085,terra1dl7wlhq5s0hv70a0t47fjcnssq9vxuqhzc68yl,21,1934.0
2298,271181,terra1dldeddum9lc4s5zz6m8u9yaswsdhk0e6stn9as,30,229.99
2299,271256,terra1dlglnhujkdk9kcsd87t8s7xcc7uyrswvgh8wg5,6,110.0
2300,271333,terra1dlkvyudtzh7jew7qctpmp276uyezzwnq5g25gh,7,338.89
2301,271334,terra1dlkz64vwycj3z0y6c05xl833j97akapr6zg9z5,26,50.0
2302,271392,terra1dln54zlges2nw22g5887g8y7ejly88qs4gt4ep,11,68.0
2303,271532,terra1dlueyxma84x8plh4h8ptg9spyff9u0247fjpvp,20,50.0
2304,271623,terra1dlxzszc9rdntppsc5kvpv3v69e03m9gx8tfmv7,2,144.55
2305,271814,terra1dm7xwsft2xd2g0l9pche3vl06sejeck7kvff6y,5,50.0
2306,271853,terra1dm9jhces9au8a6qzr9r7fdmqawu7f20385m3ja,28,220.0
2307,271936,terra1dmdzm0guf6kq9tplffhs4yr98wur0arh4wckvu,30,338.0
2308,272245,terra1dmu468sn9qeuge9gfdcpkmtlymy4staw8mze33,27,40.0
